ts,agent_id,x,y,z,v
99208,0,-75.0994644165039,-15.663339614868164,0.03364402800798416,1.2492758948753521e-08
99209,0,-75.0994644165039,-15.663339614868164,0.03364402800798416,0.0
99210,0,-75.0994644165039,-15.663339614868164,0.033645667135715485,1.3959239850389258e-07
99211,0,-75.0994644165039,-15.663339614868164,0.033645667135715485,1.3057474227470694e-08
99212,0,-75.0994644165039,-15.663339614868164,0.03364734724164009,1.890756153323583e-07
99213,0,-75.0994644165039,-15.663339614868164,0.03364734724164009,1.829300547462385e-07
99214,0,-75.0994644165039,-15.663339614868164,0.033649101853370667,2.6952971766001534e-08
99215,0,-75.0994644165039,-15.663339614868164,0.033649101853370667,9.317158217963504e-08
99216,0,-75.0994644165039,-15.663339614868164,0.03365062549710274,5.063266952265131e-08
99217,0,-75.0994644165039,-15.663339614868164,0.03365062549710274,4.5759355587263206e-08
99218,0,-75.0994644165039,-15.663339614868164,0.03365188464522362,1.6510199331182085e-07
99219,0,-75.0994644165039,-15.663339614868164,0.03365188464522362,1.3664740774328966e-07
99220,0,-75.0994644165039,-15.663339614868164,0.03365188464522362,1.273632380616188e-07
99221,0,-75.0994644165039,-15.663339614868164,0.03365325927734375,3.544987226519225e-08
99222,0,-75.10145568847656,-15.663358688354492,0.033610496670007706,0.15590605476321026
99223,0,-75.1108627319336,-15.663456916809082,0.03345352038741112,0.44038884498582764
99224,0,-75.12683868408203,-15.66362190246582,0.03325508162379265,0.6946213464915989
99225,0,-75.1486587524414,-15.663857460021973,0.03305351361632347,0.9220448028497313
99226,0,-75.17571258544922,-15.664138793945312,0.03287055715918541,1.1263660676636664
99227,0,-75.20748901367188,-15.664468765258789,0.03271595016121864,1.3110414643396995
99228,0,-75.24353790283203,-15.664848327636719,0.032592467963695526,1.479367813038124
99229,0,-75.28351593017578,-15.665247917175293,0.03249942883849144,1.6344205859232583
99230,0,-75.32714080810547,-15.665657997131348,0.032433319836854935,1.7783403235503599
99231,0,-75.37416076660156,-15.666142463684082,0.03239055722951889,1.9127798733709336
99232,0,-75.42437744140625,-15.666675567626953,0.03236766904592514,2.0392869213070406
99233,0,-75.47761535644531,-15.667206764221191,0.03235996142029762,2.159124793863012
99234,0,-75.53373718261719,-15.667719841003418,0.03236450254917145,2.273355150017439
99235,0,-75.59261322021484,-15.668269157409668,0.03237804397940636,2.3828720815425877
99236,0,-75.6541519165039,-15.668854713439941,0.03239807114005089,2.488460856118312
99237,0,-75.71826171875,-15.669472694396973,0.03242252394556999,2.590757896668665
99238,0,-75.78487396240234,-15.670144081115723,0.032449569553136826,2.6902864921236485
99239,0,-75.85392761230469,-15.670816421508789,0.03247806429862976,2.787519128369881
99240,0,-75.92537689208984,-15.671547889709473,0.03250698000192642,2.882785797525508
99241,0,-75.99917602539062,-15.672351837158203,0.03253543749451637,2.9764205365114154
99242,0,-76.0752944946289,-15.673249244689941,0.0325629785656929,3.0686743507445673
99243,0,-76.1536865234375,-15.67425537109375,0.0325893759727478,3.1597638350566464
99244,0,-76.23433685302734,-15.675399780273438,0.03261428698897362,3.2498670626894968
99245,0,-76.31723022460938,-15.676667213439941,0.03263729065656662,3.3391726943089184
99246,0,-76.40234375,-15.67796802520752,0.032658498734235764,3.427813276096355
99247,0,-76.48965454101562,-15.679314613342285,0.03267795592546463,3.515774530524353
99248,0,-76.57916259765625,-15.680657386779785,0.03269573301076889,3.603114995971529
99249,0,-76.67084503173828,-15.681985855102539,0.032712019979953766,3.68985056044905
99250,0,-76.76467895507812,-15.683328628540039,0.03272685781121254,3.776006590076718
99251,0,-76.86066436767578,-15.684741973876953,0.03274044021964073,3.8615947604172214
99252,0,-76.95877838134766,-15.68627643585205,0.032752875238657,3.9466294005696096
99253,0,-77.05900573730469,-15.687891960144043,0.032764166593551636,4.03117869577022
99254,0,-77.16133117675781,-15.689672470092773,0.03277477249503136,4.1151639046582975
99255,0,-77.2657470703125,-15.69157600402832,0.03278449922800064,4.198716836915025
99256,0,-77.37225341796875,-15.69355583190918,0.03279346227645874,4.2818101796168015
99257,0,-77.48081970214844,-15.695606231689453,0.03280170261859894,4.364436900950277
99258,0,-77.59144592285156,-15.697726249694824,0.03280925750732422,4.446606076588812
99259,0,-77.70411682128906,-15.699886322021484,0.03281642869114876,4.5283301502962825
99260,0,-77.81881713867188,-15.702128410339355,0.03282306715846062,4.609595842080212
99261,0,-77.935546875,-15.70443058013916,0.032829511910676956,4.690434565244835
99262,0,-78.05428314208984,-15.70680046081543,0.03283550217747688,4.770837567080004
99263,0,-78.1750259399414,-15.709254264831543,0.03284114599227905,4.850808300367198
99264,0,-78.29776000976562,-15.711833953857422,0.032846640795469284,4.930338494977799
99265,0,-78.42247009277344,-15.714508056640625,0.03285205736756325,5.009472614317679
99266,0,-78.54915618896484,-15.717264175415039,0.033111799508333206,5.088453505367396
99267,0,-78.67779541015625,-15.720114707946777,0.03326534107327461,5.166817382412336
99268,0,-78.80839538574219,-15.723044395446777,0.03334972262382507,5.244789750347489
99269,0,-78.94092559814453,-15.726049423217773,0.033389776945114136,5.322358994142019
99270,0,-79.07539367675781,-15.72913646697998,0.03340255841612816,5.399525239538175
99271,0,-79.21177673339844,-15.732284545898438,0.03339878097176552,5.476295884560779
99272,0,-79.3500747680664,-15.73548698425293,0.03338596224784851,5.552666236731346
99273,0,-79.49028015136719,-15.738739013671875,0.033368490636348724,5.6286395115554
99274,0,-79.63236999511719,-15.742039680480957,0.03334949538111687,5.704218952668841
99275,0,-79.7763442993164,-15.745369911193848,0.03333064913749695,5.779405161380273
99276,0,-79.92218780517578,-15.748751640319824,0.03331298753619194,5.854201547280779
99277,0,-80.06990051269531,-15.752202033996582,0.03329719603061676,5.928609738276201
99278,0,-80.2194595336914,-15.75572395324707,0.03328342363238335,6.002635552390082
99279,0,-80.37086486816406,-15.759282112121582,0.033271484076976776,6.076280607908489
99280,0,-80.52410125732422,-15.762866973876953,0.033261489123106,6.149547550094461
99281,0,-80.67916107177734,-15.76641845703125,0.03325336426496506,6.222421900574289
99282,0,-80.83525085449219,-15.769854545593262,0.033266332000494,6.232473373472035
99283,0,-80.99125671386719,-15.773099899291992,0.033310163766145706,6.233820381565465
99284,0,-81.1471939086914,-15.776167869567871,0.03336765244603157,6.233464814422217
99285,0,-81.3030776977539,-15.778889656066895,0.03342914581298828,6.232310601616881
99286,0,-81.45890808105469,-15.781277656555176,0.03348934277892113,6.230775830784765
99287,0,-81.61469268798828,-15.783296585083008,0.03354518860578537,6.228974383745887
99288,0,-81.7704086303711,-15.785097122192383,0.03359600156545639,6.227144444022404
99289,0,-81.92607879638672,-15.786627769470215,0.03364112600684166,6.22518323032953
99290,0,-82.08171844482422,-15.787965774536133,0.03368061035871506,6.223216748868227
99291,0,-82.2372817993164,-15.789152145385742,0.033715248107910156,6.221217819178506
99292,0,-82.3927993774414,-15.7902250289917,0.03374515473842621,6.219200871191724
99293,0,-82.54827117919922,-15.791154861450195,0.033770978450775146,6.217136370418642
99294,0,-82.70368957519531,-15.79205322265625,0.03379310667514801,6.215093468380795
99295,0,-82.85906219482422,-15.793036460876465,0.03381221741437912,6.213034162932134
99296,0,-83.01437377929688,-15.793962478637695,0.033828772604465485,6.210921589483944
99297,0,-83.16962432861328,-15.79493522644043,0.03384288772940636,6.208815577838636
99298,0,-83.3248291015625,-15.796015739440918,0.03385505452752113,6.206687190214169
99299,0,-83.47999572753906,-15.797164916992188,0.03386535495519638,6.204544429906085
99300,0,-83.6351089477539,-15.798322677612305,0.03387451171875,6.202389157901899
99301,0,-83.79015350341797,-15.7995023727417,0.033882025629282,6.200228057979393
99302,0,-83.94515228271484,-15.800704956054688,0.03388851135969162,6.198061355975624
99303,0,-84.10237121582031,-15.801955223083496,0.033843763172626495,6.315879870398278
99304,0,-84.26235961914062,-15.803449630737305,0.03376583009958267,6.424047502492029
99305,0,-84.42498016357422,-15.805041313171387,0.03367740660905838,6.5279794662223996
99306,0,-84.59011840820312,-15.8067045211792,0.0335908867418766,6.627927280042963
99307,0,-84.75768280029297,-15.808408737182617,0.033511847257614136,6.724291018449417
99308,0,-84.9275894165039,-15.810263633728027,0.03344283998012543,6.817373058314887
99309,0,-85.0997543334961,-15.812216758728027,0.03338481858372688,6.9075787089588045
99310,0,-85.27411651611328,-15.81414794921875,0.0333368293941021,6.99515952049315
99311,0,-85.45062255859375,-15.816040992736816,0.03329799696803093,7.080383013341176
99312,0,-85.62920379638672,-15.817913055419922,0.03326747938990593,7.163491054675315
99313,0,-85.80982971191406,-15.819720268249512,0.033243827521800995,7.244679832179355
99314,0,-85.99246215820312,-15.821502685546875,0.0332258976995945,7.324177836291124
99315,0,-86.17703247070312,-15.823286056518555,0.03321292623877525,7.402138295959728
99316,0,-86.36351013183594,-15.825071334838867,0.0332038477063179,7.478712310737197
99317,0,-86.5519027709961,-15.826786994934082,0.03319816663861275,7.5540186723330836
99318,0,-86.74213409423828,-15.828413009643555,0.033195074647665024,7.628196381685432
99319,0,-86.9342041015625,-15.82991886138916,0.033194005489349365,7.701333562398736
99320,0,-87.12809753417969,-15.831401824951172,0.033194463700056076,7.7735890344761955
99321,0,-87.32376098632812,-15.832900047302246,0.03319648653268814,7.844999156538039
99322,0,-87.52120971679688,-15.83438777923584,0.03319927304983139,7.915639990663674
99323,0,-87.72040557861328,-15.835761070251465,0.033202894032001495,7.985544865996647
99324,0,-87.92133331298828,-15.83704662322998,0.03320705518126488,8.054830570250466
99325,0,-88.12399291992188,-15.838095664978027,0.033211324363946915,8.12339712530403
99326,0,-88.3283462524414,-15.839086532592773,0.033216170966625214,8.191573769997229
99327,0,-88.53440856933594,-15.839932441711426,0.03322078660130501,8.259180895108788
99328,0,-88.74212646484375,-15.840304374694824,0.033225782215595245,8.325865890360907
99329,0,-88.9515151977539,-15.840155601501465,0.033230897039175034,8.392187551671375
99330,0,-89.16254425048828,-15.839500427246094,0.03323600813746452,8.4581468590282
99331,0,-89.37521362304688,-15.83842945098877,0.03324092924594879,8.523948987905632
99332,0,-89.58953094482422,-15.837114334106445,0.0332452766597271,8.589590625723307
99333,0,-89.80547332763672,-15.835555076599121,0.03324970230460167,8.654867071342046
99334,0,-90.02305603027344,-15.833727836608887,0.033253785222768784,8.719802888425292
99335,0,-90.24224090576172,-15.831817626953125,0.03325763717293739,8.784490302497213
99336,0,-90.46305084228516,-15.82994270324707,0.03326145187020302,8.848826284244357
99337,0,-90.68546295166016,-15.828160285949707,0.03326496109366417,8.912837221940691
99338,0,-90.90947723388672,-15.826416015625,0.0332682803273201,8.976615814156373
99339,0,-91.13507843017578,-15.82470703125,0.033271752297878265,9.040120044614449
99340,0,-91.36224365234375,-15.823135375976562,0.03327491506934166,9.103296514786
99341,0,-91.59099578857422,-15.82202434539795,0.033278197050094604,9.165708721679746
99342,0,-91.8212890625,-15.821640014648438,0.03328189626336098,9.227365514102084
99343,0,-92.05313110351562,-15.821762084960938,0.03328540548682213,9.289599847985738
99344,0,-92.28652954101562,-15.82210636138916,0.033288344740867615,9.35197057221183
99345,0,-92.52149200439453,-15.822732925415039,0.03329071030020714,9.414013667768854
99346,0,-92.75799560546875,-15.823530197143555,0.033293113112449646,9.475965979798012
99347,0,-92.99603271484375,-15.824607849121094,0.03329559415578842,9.537594014076221
99348,0,-93.23561096191406,-15.825855255126953,0.03329788148403168,9.599111439747192
99349,0,-93.47673797607422,-15.827153205871582,0.03329986333847046,9.660402632580064
99350,0,-93.7193832397461,-15.828489303588867,0.033301886171102524,9.721478728438854
99351,0,-93.96355438232422,-15.829931259155273,0.033303871750831604,9.782350820581211
99352,0,-94.20923614501953,-15.831387519836426,0.03330596908926964,9.842441058656584
99353,0,-94.45634460449219,-15.832948684692383,0.03331001102924347,9.898033078686568
99354,0,-94.70467376708984,-15.834550857543945,0.03331878408789635,9.9448294832545
99355,0,-94.95394134521484,-15.83614730834961,0.033336371183395386,9.97923389707654
99356,0,-95.2038345336914,-15.837766647338867,0.03336349502205849,10.001553572209374
99357,0,-95.45407104492188,-15.839521408081055,0.0334007628262043,10.012857738590748
99358,0,-95.70439147949219,-15.841228485107422,0.033445969223976135,10.014291925420526
99359,0,-95.95458984375,-15.84262752532959,0.03349800035357475,10.00688284463348
99360,0,-96.20442962646484,-15.843427658081055,0.033554572612047195,9.991686840076943
99361,0,-96.45372772216797,-15.844797134399414,0.03361549228429794,9.966459609929398
99362,0,-96.70198822021484,-15.847338676452637,0.03368469327688217,9.920858259520966
99363,0,-96.94873046875,-15.851014137268066,0.033765409141778946,9.855362432478158
99364,0,-97.19332122802734,-15.855536460876465,0.03386039659380913,9.764594799063547
99365,0,-97.43511199951172,-15.860945701599121,0.03397098556160927,9.64803691236736
99366,0,-97.67347717285156,-15.867392539978027,0.03409740328788757,9.505327635163953
99367,0,-97.90779113769531,-15.873876571655273,0.03423751890659332,9.338250720044087
99368,0,-98.1376953125,-15.880467414855957,0.034384459257125854,9.161041057972085
99369,0,-98.36317443847656,-15.887282371520996,0.03452713042497635,8.983872792980886
99370,0,-98.58421325683594,-15.894314765930176,0.034659307450056076,8.806738494678696
99371,0,-98.80078125,-15.902321815490723,0.03477901220321655,8.628180067262104
99372,0,-99.01297760009766,-15.911458015441895,0.03488246724009514,8.461816575267429
99373,0,-99.22193145751953,-15.9210205078125,0.03494758531451225,8.343381879845742
99374,0,-99.42881774902344,-15.930672645568848,0.034965477883815765,8.270301594121543
99375,0,-99.63473510742188,-15.94074821472168,0.03493446111679077,8.241285552306513
99376,0,-99.84054565429688,-15.951247215270996,0.03486187011003494,8.240185412892446
99377,0,-100.0462875366211,-15.962189674377441,0.03477172926068306,8.237577175694664
99378,0,-100.25191497802734,-15.973573684692383,0.03467750549316406,8.234632515677978
99379,0,-100.45745086669922,-15.985368728637695,0.034586332738399506,8.231621265261186
99380,0,-100.66287231445312,-15.99756145477295,0.034502144902944565,8.228589582028107
99381,0,-100.86819458007812,-16.010068893432617,0.03442607820034027,8.22562220993881
99382,0,-101.07341766357422,-16.022939682006836,0.034358710050582886,8.222580178692231
99383,0,-101.27883911132812,-16.036283493041992,0.034292448312044144,8.243651314151572
99384,0,-101.48524475097656,-16.050325393676758,0.0342143252491951,8.283628855530814
99385,0,-101.69266510009766,-16.06485939025879,0.03413406386971474,8.325986168008576
99386,0,-101.90113830566406,-16.079845428466797,0.034056127071380615,8.369768305807321
99387,0,-102.1106948852539,-16.095291137695312,0.033983420580625534,8.41478647834376
99388,0,-102.32136535644531,-16.111265182495117,0.033916816115379333,8.460770023565864
99389,0,-102.53313446044922,-16.127883911132812,0.03385673463344574,8.50747027288358
99390,0,-102.74605560302734,-16.145044326782227,0.03380294889211655,8.555185320045316
99391,0,-102.96011352539062,-16.16288948059082,0.03375530242919922,8.603238703058121
99392,0,-103.17533111572266,-16.181398391723633,0.03371291980147362,8.652021212358294
99393,0,-103.39173889160156,-16.200435638427734,0.033675193786621094,8.701485843359022
99394,0,-103.60934448242188,-16.220006942749023,0.03364212065935135,8.751310244233919
99395,0,-103.82810974121094,-16.240341186523438,0.03361312672495842,8.801078953938484
99396,0,-104.0480728149414,-16.26144027709961,0.03358757123351097,8.851286825005579
99397,0,-104.26924896240234,-16.28312110900879,0.033565063029527664,8.90180166157896
99398,0,-104.49164581298828,-16.30512237548828,0.033545609563589096,8.951912664864714
99399,0,-104.71527862548828,-16.327411651611328,0.03352901339530945,9.001765302145323
99400,0,-104.94004821777344,-16.350173950195312,0.03351585194468498,9.048416141557349
99401,0,-105.16592407226562,-16.373424530029297,0.03350624069571495,9.094162206422848
99402,0,-105.39290618896484,-16.397232055664062,0.03349887952208519,9.140601275093912
99403,0,-105.62100982666016,-16.421512603759766,0.03349250555038452,9.187961907672381
99404,0,-105.85025024414062,-16.446378707885742,0.033486898988485336,9.235262463909994
99405,0,-106.08052825927734,-16.471994400024414,0.0334833525121212,9.278651638902417
99406,0,-106.3116455078125,-16.498477935791016,0.03348533436655998,9.314325585399159
99407,0,-106.5434341430664,-16.525312423706055,0.03349468111991882,9.340445503356948
99408,0,-106.775634765625,-16.5526123046875,0.033512573689222336,9.356612921150278
99409,0,-107.00794982910156,-16.58049964904785,0.033540304750204086,9.35914577201711
99410,0,-107.23974609375,-16.608842849731445,0.03358512744307518,9.335169283677375
99411,0,-107.47061920166016,-16.637165069580078,0.03364517167210579,9.29978991591228
99412,0,-107.70103454589844,-16.66562271118164,0.03369995206594467,9.285238928439123
99413,0,-107.93109130859375,-16.694337844848633,0.03374679386615753,9.272500578000495
99414,0,-108.16085815429688,-16.723291397094727,0.033785130828619,9.262585915121894
99415,0,-108.39042663574219,-16.75254249572754,0.033814962953329086,9.257404803600803
99416,0,-108.61996459960938,-16.782068252563477,0.03383510559797287,9.258725929922193
99417,0,-108.84964752197266,-16.81184196472168,0.03384513780474663,9.267528686955915
99418,0,-109.07963562011719,-16.84191131591797,0.03384612873196602,9.28273215451021
99419,0,-109.31008911132812,-16.872268676757812,0.033839378505945206,9.302761170448496
99420,0,-109.54103088378906,-16.902883529663086,0.033827971667051315,9.323978929081688
99421,0,-109.77252960205078,-16.93380355834961,0.03381339833140373,9.348081960158448
99422,0,-110.00468444824219,-16.965007781982422,0.03379631042480469,9.37617143058728
99423,0,-110.237548828125,-16.996597290039062,0.03377685323357582,9.407039019756732
99424,0,-110.47109985351562,-17.028636932373047,0.03375770524144173,9.436480003694196
99425,0,-110.70529174804688,-17.06088638305664,0.03374191373586655,9.461536999097609
99426,0,-110.94001770019531,-17.09341049194336,0.033730506896972656,9.48359665614461
99427,0,-111.17516326904297,-17.126144409179688,0.03372428938746452,9.500551821857382
99428,0,-111.41065979003906,-17.159061431884766,0.03372299298644066,9.51510235580425
99429,0,-111.64649200439453,-17.192251205444336,0.033724095672369,9.530146374609718
99430,0,-111.8826904296875,-17.225759506225586,0.03372570127248764,9.547204384574988
99431,0,-112.1192626953125,-17.2595157623291,0.03372764587402344,9.562383278173362
99432,0,-112.35609436035156,-17.293458938598633,0.03373279422521591,9.571748392726828
99433,0,-112.59300231933594,-17.327484130859375,0.03374256193637848,9.574207880607693
99434,0,-112.829833984375,-17.36160659790039,0.03375774249434471,9.570227551430055
99435,0,-113.06645202636719,-17.395816802978516,0.03377773240208626,9.561490253954686
99436,0,-113.30278778076172,-17.430082321166992,0.03380058333277702,9.550164047031169
99437,0,-113.53875732421875,-17.46439552307129,0.03382568433880806,9.53465668703892
99438,0,-113.7742919921875,-17.49875259399414,0.033851660788059235,9.517783131925013
99439,0,-114.0094223022461,-17.533161163330078,0.03387622907757759,9.502165543991973
99440,0,-114.24420928955078,-17.567649841308594,0.03389705717563629,9.49000157994705
99441,0,-114.47876739501953,-17.602224349975586,0.033912163227796555,9.483192842712398
99442,0,-114.71327209472656,-17.63690948486328,0.03391994535923004,9.482763279111644
99443,0,-114.94783782958984,-17.671733856201172,0.03392082080245018,9.487618934895114
99444,0,-115.18264770507812,-17.70668601989746,0.03391456604003906,9.498997710575233
99445,0,-115.4178466796875,-17.741743087768555,0.03390171006321907,9.516348442556195
99446,0,-115.653564453125,-17.776952743530273,0.03388332203030586,9.538724341627349
99447,0,-115.88990783691406,-17.812358856201172,0.03386085480451584,9.56535563917058
99448,0,-116.12696075439453,-17.847993850708008,0.03383563831448555,9.595599111398004
99449,0,-116.36479187011719,-17.88387680053711,0.033808402717113495,9.628918487295593
99450,0,-116.6034927368164,-17.91999626159668,0.033780667930841446,9.664783374983873
99451,0,-116.84310150146484,-17.95633888244629,0.03375285863876343,9.702221016611237
99452,0,-117.08365631103516,-17.992685317993164,0.03372630849480629,9.740283059172432
99453,0,-117.32521057128906,-18.029022216796875,0.033701322972774506,9.77964464764271
99454,0,-117.5677490234375,-18.065290451049805,0.03367866575717926,9.817954487249079
99455,0,-117.81122589111328,-18.10150909423828,0.033659666776657104,9.854480317962052
99456,0,-118.05560302734375,-18.13774299621582,0.033643949776887894,9.890236611367207
99457,0,-118.30082702636719,-18.174072265625,0.03363163024187088,9.924304659114087
99458,0,-118.54682159423828,-18.21036720275879,0.0336240753531456,9.95305222997015
99459,0,-118.79341888427734,-18.246633529663086,0.0336233526468277,9.974105876597918
99460,0,-119.04036712646484,-18.28273582458496,0.03363105654716492,9.985918074035078
99461,0,-119.2874984741211,-18.318572998046875,0.03364734724164009,9.989027285287207
99462,0,-119.53459930419922,-18.354150772094727,0.033671073615550995,9.985159576865613
99463,0,-119.78153991699219,-18.3892822265625,0.03370094299316406,9.975403422587574
99464,0,-120.02818298339844,-18.424100875854492,0.03373454883694649,9.961162410322142
99465,0,-120.2744369506836,-18.45863151550293,0.03377002477645874,9.943147383566382
99466,0,-120.52022552490234,-18.492902755737305,0.033806685358285904,9.922050650668929
99467,0,-120.76545715332031,-18.526859283447266,0.033842962235212326,9.898407816156814
99468,0,-121.01009368896484,-18.56056022644043,0.03387824818491936,9.872734150467206
99469,0,-121.25408935546875,-18.594114303588867,0.03391174226999283,9.845532842075125
99470,0,-121.49739074707031,-18.627513885498047,0.03394317626953125,9.817506880753974
99471,0,-121.74003601074219,-18.660625457763672,0.033971596509218216,9.790006109577448
99472,0,-121.98204040527344,-18.693449020385742,0.03399639204144478,9.763131508589543
99473,0,-122.22342681884766,-18.72602081298828,0.03401763737201691,9.736740674469882
99474,0,-122.46420288085938,-18.758359909057617,0.034034691751003265,9.712901843921173
99475,0,-122.70449829101562,-18.790546417236328,0.03404666855931282,9.693551142117078
99476,0,-122.94445037841797,-18.822519302368164,0.034052010625600815,9.680343424553085
99477,0,-123.18424224853516,-18.85433006286621,0.03404979780316353,9.674808498649957
99478,0,-123.42405700683594,-18.885988235473633,0.03404003009200096,9.676111820420198
99479,0,-123.66397857666016,-18.91743278503418,0.03402511402964592,9.67918229531581
99480,0,-123.90398406982422,-18.94858741760254,0.034009359776973724,9.680263374208836
99481,0,-124.14398956298828,-18.97941780090332,0.03399547562003136,9.678220066817484
99482,0,-124.38397979736328,-19.008928298950195,0.03398658707737923,9.669927077490831
99483,0,-124.62376403808594,-19.036516189575195,0.03398658707737923,9.648983873657881
99484,0,-124.86294555664062,-19.06289291381836,0.03399646654725075,9.621828937394302
99485,0,-125.10165405273438,-19.08774185180664,0.03400985524058342,9.593881221108973
99486,0,-125.3393783569336,-19.109954833984375,0.03403804823756218,9.539332292185401
99487,0,-125.57559204101562,-19.129840850830078,0.03408103808760643,9.468355619284488
99488,0,-125.80976104736328,-19.1476993560791,0.03414028137922287,9.375959459445497
99489,0,-126.041259765625,-19.1643009185791,0.03421630710363388,9.260249452518293
99490,0,-126.26946258544922,-19.17928695678711,0.03431125730276108,9.117870655225065
99491,0,-126.49369812011719,-19.192712783813477,0.03442428633570671,8.950071386894832
99492,0,-126.71359252929688,-19.20428466796875,0.034548453986644745,8.771282669551358
99493,0,-126.92909240722656,-19.21394920349121,0.03467182070016861,8.592377916089493
99494,0,-127.14036560058594,-19.22215461730957,0.034782905131578445,8.427691409427117
99495,0,-127.3485107421875,-19.22998046875,0.034856949001550674,8.310589744056736
99496,0,-127.55461883544922,-19.23646354675293,0.03488624468445778,8.236432678257549
99497,0,-127.7597885131836,-19.242238998413086,0.03486599028110504,8.20811210426599
99498,0,-127.96495056152344,-19.247262954711914,0.03480315953493118,8.20717590860165
99499,0,-128.17005920410156,-19.252424240112305,0.03472080081701279,8.204836878215552
99500,0,-128.37510681152344,-19.257505416870117,0.03463348373770714,8.202250302039616
99501,0,-128.58010864257812,-19.262441635131836,0.034548528492450714,8.199487981820686
99502,0,-128.7850341796875,-19.26711654663086,0.03446952626109123,8.196617364262009
99503,0,-128.98988342285156,-19.27152442932129,0.03439834341406822,8.19370471680487
99504,0,-129.19468688964844,-19.2756290435791,0.03433498367667198,8.190730687441794
99505,0,-129.39939880371094,-19.279415130615234,0.03427921235561371,8.187731306800405
99506,0,-129.60403442382812,-19.28287124633789,0.03423069044947624,8.184705497500959
99507,0,-129.80859375,-19.286035537719727,0.03418846055865288,8.18170513452659
99508,0,-130.01309204101562,-19.288896560668945,0.03415210545063019,8.178680605766823
99509,0,-130.21539306640625,-19.291423797607422,0.034166526049375534,8.069703408017451
99510,0,-130.41551208496094,-19.293540954589844,0.034204673022031784,7.9876930880725885
99511,0,-130.61395263671875,-19.29518699645996,0.03424297273159027,7.924475642892275
99512,0,-130.81112670898438,-19.296428680419922,0.03426982834935188,7.878207249393745
99513,0,-131.00746154785156,-19.297319412231445,0.03428111970424652,7.847090379998391
99514,0,-131.2032928466797,-19.29789924621582,0.03427623584866524,7.829435591134589
99515,0,-131.39889526367188,-19.298133850097656,0.03425724059343338,7.82361422717689
99516,0,-131.59457397460938,-19.29790496826172,0.03422592207789421,7.827916683474949
99517,0,-131.79052734375,-19.29731559753418,0.03418540954589844,7.841003772363913
99518,0,-131.9869384765625,-19.296316146850586,0.03413883224129677,7.861225963338847
