ts,agent_id,cvip,cvip_x,cvip_y,cvip_z
393204,1,38.66702587059832,-113.58399963378906,-11.911121368408203,0.016401614993810654
393205,0,38.667024971577504,-113.58399963378906,-11.911121368408203,0.018556155264377594
393206,1,38.66702438362792,-113.58399963378906,-11.911121368408203,0.020150089636445045
393207,0,38.667024022388134,-113.58399963378906,-11.911121368408203,0.02123079262673855
393208,1,38.66702382788963,-113.58399963378906,-11.911121368408203,0.02185220643877983
393209,0,38.66702376197416,-113.58399963378906,-11.911121368408203,0.02207200974225998
393210,1,38.667023798773734,-113.58399963378906,-11.911121368408203,0.021949710324406624
393211,0,38.66702392405758,-113.58399963378906,-11.911121368408203,0.021544285118579865
393212,1,38.6670393135237,-113.58401489257812,-11.911121368408203,0.020913179963827133
393213,0,38.66703958679109,-113.58401489257812,-11.911121368408203,0.020110568031668663
393214,1,38.66703992143614,-113.58401489257812,-11.911121368408203,0.019186343997716904
393215,0,38.66704030912588,-113.58401489257812,-11.911121368408203,0.01818605326116085
393216,1,38.66704833098996,-113.58402252197266,-11.911121368408203,0.01714944839477539
393217,0,38.66704878865889,-113.58402252197266,-11.911121368408203,0.016111010685563087
393218,1,38.667049260673586,-113.58402252197266,-11.911121368408203,0.015099658630788326
393219,0,38.66704973356247,-113.58402252197266,-11.911121368408203,0.01413892675191164
393220,1,38.66705019469043,-113.58402252197266,-11.911121368408203,0.013246974907815456
393221,0,38.66507039947737,-113.58402252197266,-11.911121368408203,0.012437152676284313
393222,1,38.65571604207926,-113.58402252197266,-11.911121368408203,0.011718425899744034
393223,0,38.63982923924224,-113.58402252197266,-11.911121368408203,0.011095790192484856
393224,1,38.61813933258353,-113.58403015136719,-11.911121368408203,0.010570621117949486
393225,0,38.591237512130235,-113.58403015136719,-11.911121368408203,0.010141467675566673
393226,1,38.559639223307244,-113.58403015136719,-11.911121368408203,0.00980470608919859
393227,0,38.52379268654556,-113.58403015136719,-11.911121368408203,0.009554386138916016
393228,1,38.484037865735594,-113.58403015136719,-11.911121368408203,0.009383334778249264
393229,0,38.440654717893516,-113.58403015136719,-11.911121368408203,0.009283428080379963
393230,1,38.39389860421129,-113.58403015136719,-11.911121368408203,0.009245738387107849
393231,0,38.34395377343996,-113.58402252197266,-11.911121368408203,0.009261226281523705
393232,1,38.29102081200577,-113.58402252197266,-11.911121368408203,0.009320735931396484
393233,0,38.23521779010122,-113.58402252197266,-11.911121368408203,0.009415492415428162
393234,1,38.17666707248562,-113.58402252197266,-11.911121368408203,0.009537181816995144
393235,0,38.11548766560755,-113.58402252197266,-11.911121368408203,0.009677981957793236
393236,1,38.05173953328785,-113.58402252197266,-11.911121368408203,0.009830913506448269
393237,0,37.98551404208765,-113.58402252197266,-11.911121368408203,0.00998983345925808
393238,1,37.916860441392714,-113.58402252197266,-11.911121368408203,0.010149364359676838
393239,0,37.845830591053534,-113.58402252197266,-11.911121368408203,0.010305004194378853
393240,1,37.77247194259959,-113.58402252197266,-11.911121368408203,0.01045312825590372
393241,0,37.696822854462326,-113.58402252197266,-11.911121368408203,0.010590877383947372
393242,1,37.61890937149129,-113.58402252197266,-11.911121368408203,0.010716037824749947
393243,0,37.53877610381745,-113.58402252197266,-11.911121368408203,0.010827388614416122
393244,1,37.45642721173584,-113.58402252197266,-11.911121368408203,0.010923977009952068
393245,0,37.37187557341283,-113.58402252197266,-11.911121368408203,0.011005611158907413
393246,1,37.2851410993386,-113.58402252197266,-11.911121368408203,0.011072482913732529
393247,0,37.1962226401477,-113.58402252197266,-11.911121368408203,0.011125202290713787
393248,1,37.105144811756006,-113.58402252197266,-11.911121368408203,0.011164492927491665
393249,0,37.01192495462963,-113.58402252197266,-11.911121368408203,0.011191463097929955
393250,1,36.91658636987012,-113.58402252197266,-11.911121368408203,0.011207522824406624
393251,0,36.81913976643099,-113.58402252197266,-11.911121368408203,0.011213932186365128
393252,1,36.71960562003084,-113.58402252197266,-11.911121368408203,0.011212100274860859
393253,0,36.61799510924854,-113.58402252197266,-11.911121368408203,0.0112034035846591
393254,1,36.51433158574538,-113.58402252197266,-11.911121368408203,0.011189212091267109
393255,0,36.40861089847441,-113.58402252197266,-11.911121368408203,0.011170787736773491
393256,1,36.30084790071147,-113.58402252197266,-11.911121368408203,0.011149272322654724
393257,0,36.191056549537485,-113.58402252197266,-11.911121368408203,0.011125888675451279
393258,1,36.07924230193662,-113.58402252197266,-11.911121368408203,0.011101512238383293
393259,0,35.965407021980674,-113.58402252197266,-11.911121368408203,0.011076983995735645
393260,1,35.84957314970881,-113.58402252197266,-11.911121368408203,0.011053027585148811
393261,0,35.73176141091849,-113.58402252197266,-11.911121368408203,0.01103017758578062
393262,1,35.61198036232875,-113.58402252197266,-11.911121368408203,0.011008930392563343
393263,0,35.490241851031605,-113.58402252197266,-11.911121368408203,0.010989589616656303
393264,1,35.366557188238566,-113.58402252197266,-11.911121368408203,0.010972347110509872
393265,0,35.24092611684525,-113.58402252197266,-11.911121368408203,0.010957355611026287
393266,1,35.11335723825043,-113.58402252197266,-11.911121368408203,0.010944652371108532
393267,0,34.98388083046829,-113.58402252197266,-11.911121368408203,0.010934238322079182
393268,1,34.852489978794786,-113.58402252197266,-11.911121368408203,0.010925997979938984
393269,0,34.71920759517919,-113.58402252197266,-11.911121368408203,0.01091985683888197
393270,1,34.58403300405104,-113.58402252197266,-11.911121368408203,0.010915583930909634
393271,0,34.446980793315916,-113.58403778076172,-11.911121368408203,0.010913257487118244
393272,1,34.31470634706741,-113.59073638916016,-11.911134719848633,0.01070619560778141
393273,0,34.18875592682358,-113.60568237304688,-11.911160469055176,0.0103003503754735
393274,1,34.06842473792076,-113.62814331054688,-11.911175727844238,0.00976575817912817
393275,0,33.95303429852071,-113.65743255615234,-11.911213874816895,0.00916227325797081
393276,1,33.84194998422504,-113.69290161132812,-11.911272048950195,0.008539371192455292
393277,0,33.73458640244093,-113.73396301269531,-11.911347389221191,0.007934208028018475
393278,1,33.63041781456,-113.78006744384766,-11.911399841308594,0.007376575376838446
393279,0,33.528961078050024,-113.83071899414062,-11.911490440368652,0.006885509472340345
393280,1,33.429805115473854,-113.88552856445312,-11.911612510681152,0.006474094465374947
393281,0,33.333369682748845,-113.94410705566406,-11.911714553833008,0.006149616092443466
393282,1,33.240439445395424,-114.00614166259766,-11.911861419677734,0.005914211273193359
393283,0,33.150713742086864,-114.07134246826172,-11.911996841430664,0.00576654402539134
393284,1,33.06392129467366,-114.13947296142578,-11.912128448486328,0.005702915135771036
393285,0,32.9798324636259,-114.21031951904297,-11.912223815917969,0.005716113839298487
393286,1,32.89830546272449,-114.28372192382812,-11.91230297088623,0.00579835893586278
393287,0,32.81916215930888,-114.3594970703125,-11.912376403808594,0.005940570496022701
393288,1,32.74226928904356,-114.43753051757812,-11.912479400634766,0.006133060436695814
393289,0,32.66755321633425,-114.51769256591797,-11.91257095336914,0.006365031935274601
393290,1,32.594865574645645,-114.59988403320312,-11.912653923034668,0.0066272541880607605
393291,0,32.52414165094094,-114.68402099609375,-11.912734031677246,0.006909999530762434
393292,1,32.45530658300791,-114.77000427246094,-11.912813186645508,0.007204074878245592
393293,0,32.38833104253224,-114.85780334472656,-11.91291332244873,0.0075017353519797325
393294,1,32.32310182877707,-114.94731140136719,-11.913025856018066,0.007796115707606077
393295,0,32.25959011023055,-115.03849029541016,-11.913129806518555,0.008080768398940563
393296,1,32.19775403161817,-115.13128662109375,-11.913227081298828,0.008350887335836887
393297,0,32.13753584253075,-115.22563171386719,-11.913342475891113,0.008603038266301155
393298,1,32.07887111205338,-115.32147979736328,-11.913455963134766,0.008834666572511196
393299,0,32.02171790057541,-115.41877746582031,-11.913565635681152,0.009044208563864231
393300,1,31.965959939797315,-115.51744842529297,-11.913689613342285,0.009231205098330975
393301,0,31.911577530469497,-115.61741638183594,-11.913813591003418,0.009396609850227833
393302,1,31.85621185148442,-115.71862030029297,-11.913947105407715,0.009541263803839684
393303,0,31.799297655043866,-115.82098388671875,-11.914080619812012,0.009666919708251953
393304,1,31.740851974545095,-115.92440795898438,-11.914224624633789,0.00977540947496891
393305,0,31.680939379793625,-116.02884674072266,-11.914368629455566,0.009868678636848927
393306,1,31.61950778745713,-116.13419342041016,-11.914521217346191,0.009948978200554848
393307,0,31.556656345610243,-116.24042510986328,-11.914685249328613,0.010018367320299149
393308,1,31.492368055315268,-116.34745025634766,-11.91484546661377,0.010078182443976402
393309,0,31.426622502027513,-116.45518493652344,-11.91501522064209,0.010130824521183968
393310,1,31.359419846076758,-116.56359100341797,-11.915193557739258,0.010177860036492348
393311,0,31.2907793758387,-116.672607421875,-11.91537094116211,0.010220050811767578
393312,1,31.220641760502833,-116.78216552734375,-11.915555953979492,0.010259151458740234
393313,0,31.149065669026466,-116.8922348022461,-11.915750503540039,0.010295848362147808
393314,1,31.07601042412373,-117.00276947021484,-11.915950775146484,0.01033082976937294
393315,0,31.001475139201318,-117.11370849609375,-11.916142463684082,0.010364780202507973
393316,1,30.92542230048877,-117.22501373291016,-11.916340827941895,0.010397929698228836
393317,0,30.84788214908986,-117.33665466308594,-11.916549682617188,0.010430851019918919
393318,1,30.768832802735023,-117.44860076904297,-11.916766166687012,0.010463085025548935
393319,0,30.688232135394856,-117.5608139038086,-11.916987419128418,0.010495051741600037
393320,1,30.606091641006735,-117.67325592041016,-11.917214393615723,0.010526981204748154
393321,0,30.52242986112127,-117.78593444824219,-11.917445182800293,0.010558108799159527
393322,1,30.437173885225988,-117.89877319335938,-11.91767406463623,0.010588931851089
393323,0,30.350373438159217,-118.01180267333984,-11.917911529541016,0.010618839412927628
393324,1,30.261997108414224,-118.12496948242188,-11.918148040771484,0.010648021474480629
393325,0,30.172066278785625,-118.23828125,-11.918389320373535,0.010676059871912003
393326,1,30.080524451870843,-118.3516845703125,-11.918636322021484,0.010702839121222496
393327,0,29.98739497603826,-118.4652099609375,-11.918889045715332,0.010727939195930958
393328,1,29.892626295833285,-118.57881927490234,-11.919143676757812,0.010751857422292233
393329,0,29.796242341985852,-118.69249725341797,-11.919404029846191,0.010774211958050728
393330,1,29.6982271850865,-118.80623626708984,-11.91966724395752,0.010794810950756073
393331,0,29.59858114592721,-118.92002868652344,-11.919931411743164,0.010814228095114231
393332,1,29.497258262112265,-119.03379821777344,-11.920198440551758,0.010834293439984322
393333,0,29.39422754720494,-119.14750671386719,-11.920469284057617,0.01085443515330553
393334,1,29.2895185512101,-119.26117706298828,-11.920743942260742,0.01087408047169447
393335,0,29.183148139418197,-119.37480926513672,-11.921022415161133,0.01089258212596178
393336,1,29.07508697842871,-119.4884033203125,-11.921303749084473,0.010909633710980415
393337,0,28.96543395518912,-119.60196685791016,-11.921587944030762,0.010924930684268475
393338,1,28.854175107211574,-119.71549224853516,-11.921873092651367,0.010938701219856739
393339,0,28.741357437950914,-119.82899475097656,-11.922158241271973,0.010950183495879173
393340,1,28.62707455571358,-119.94245910644531,-11.922447204589844,0.010959720239043236
393341,0,28.511280597748204,-120.05587768554688,-11.922739028930664,0.010967464186251163
393342,1,28.393959735297855,-120.16927337646484,-11.923032760620117,0.010973377153277397
393343,0,28.275096622917225,-120.28263092041016,-11.923331260681152,0.010977687314152718
393344,1,28.154686394897166,-120.39595794677734,-11.923629760742188,0.010980624705553055
393345,0,28.032709567513265,-120.50924682617188,-11.923933029174805,0.010982341133058071
393346,1,27.909187498959543,-120.62248992919922,-11.924233436584473,0.010982990264892578
393347,0,27.784139407432193,-120.73571014404297,-11.92453670501709,0.010982722975313663
393348,1,27.65754308766356,-120.84888458251953,-11.924843788146973,0.010981692932546139
393349,0,27.52939428053809,-120.96202087402344,-11.925152778625488,0.010980510152876377
393350,1,27.399724231501555,-121.07512664794922,-11.925463676452637,0.010978602804243565
393351,0,27.268530654838045,-121.18817901611328,-11.925774574279785,0.01097650546580553
393352,1,27.137004098370756,-121.30232238769531,-11.926092147827148,0.010939463973045349
393353,0,27.00594239126971,-121.41818237304688,-11.926417350769043,0.010857829824090004
393354,1,26.87540409776765,-121.53551483154297,-11.926742553710938,0.010749301873147488
393355,0,26.745443912500573,-121.65406799316406,-11.927072525024414,0.010628833435475826
393356,1,26.616136947171054,-121.77362060546875,-11.927409172058105,0.010508785024285316
393357,0,26.487524822021157,-121.89397430419922,-11.92774772644043,0.010398845188319683
393358,1,26.359632376136002,-122.01497650146484,-11.928089141845703,0.010305042378604412
393359,0,26.232437627078266,-122.136474609375,-11.928431510925293,0.010230807587504387
393360,1,26.10614557048064,-122.25835418701172,-11.928775787353516,0.010178431868553162
393361,0,25.98135355214679,-122.38054656982422,-11.929122924804688,0.01014799065887928
393362,1,25.858517672674182,-122.50296783447266,-11.929471969604492,0.010138644836843014
393363,0,25.73816320913606,-122.62556457519531,-11.929823875427246,0.010148716159164906
393364,1,25.620876408355375,-122.74827575683594,-11.930177688598633,0.010175570845603943
393365,0,25.50721996509982,-122.87107849121094,-11.930530548095703,0.010216578841209412
393366,1,25.397697265508363,-122.99394226074219,-11.93088436126709,0.010269221849739552
393367,0,25.29262203204532,-123.11685180664062,-11.93124008178711,0.010330180637538433
393368,1,25.191933573326065,-123.2397689819336,-11.931596755981445,0.010396785102784634
393369,0,25.095678067260582,-123.36270904541016,-11.931954383850098,0.010466861538589
393370,1,25.00398176642237,-123.48564147949219,-11.932312965393066,0.0105375861749053
393371,0,24.916884111836193,-123.60857391357422,-11.932673454284668,0.010607318952679634
393372,1,24.83410415021163,-123.7314682006836,-11.93303394317627,0.010674037970602512
393373,0,24.754493241639594,-123.85435485839844,-11.933395385742188,0.010736904107034206
393374,1,24.676965149981864,-123.97722625732422,-11.933756828308105,0.010794239118695259
393375,0,24.600449900128808,-124.10005950927734,-11.93411922454834,0.010846156626939774
393376,1,24.524104634654044,-124.22286224365234,-11.934483528137207,0.010891703888773918
393377,0,24.44789849607841,-124.34563446044922,-11.934846878051758,0.010930842719972134
393378,1,24.371880129535413,-124.46836853027344,-11.935212135314941,0.010963267646729946
393379,0,24.29604964376445,-124.591064453125,-11.935578346252441,0.01098974235355854
393380,1,24.220329827696236,-124.71373748779297,-11.935944557189941,0.011010761372745037
393381,0,24.14475363170643,-124.83637237548828,-11.936310768127441,0.011026020161807537
393382,1,24.069017057491763,-124.95896911621094,-11.936677932739258,0.011036396026611328
393383,0,23.992237225210474,-125.08152770996094,-11.937044143676758,0.011042575351893902
393384,1,23.914402982820743,-125.20404815673828,-11.937414169311523,0.011044902727007866
393385,0,23.835526186549057,-125.32655334472656,-11.937784194946289,0.011044291779398918
393386,1,23.75557094931277,-125.44898986816406,-11.938153266906738,0.011041011661291122
393387,0,23.674490522436027,-125.57140350341797,-11.938522338867188,0.011035708710551262
393388,1,23.592329276756008,-125.69377899169922,-11.93889331817627,0.011028994806110859
393389,0,23.50906541432216,-125.81612396240234,-11.939265251159668,0.011021137237548828
393390,1,23.42469838070274,-125.93843841552734,-11.939637184143066,0.01101263053715229
393391,0,23.339224915292547,-126.06072235107422,-11.940009117126465,0.01100378017872572
393392,1,23.25263925214235,-126.18295288085938,-11.94038200378418,0.010994929820299149
393393,0,23.165052939942573,-126.30518341064453,-11.940754890441895,0.010986232198774815
393394,1,23.076414438967095,-126.4273681640625,-11.941129684448242,0.010977878235280514
393395,0,22.98679990791791,-126.54953002929688,-11.94150447845459,0.010970019735395908
393396,1,22.89612984203832,-126.67166900634766,-11.941879272460938,0.01096284855157137
393397,0,22.80432673177411,-126.79377746582031,-11.942255973815918,0.010956325568258762
393398,1,22.711430180065705,-126.91586303710938,-11.942632675170898,0.010950450785458088
393399,0,22.617492275428354,-127.03792572021484,-11.943008422851562,0.010945644229650497
393400,1,22.522571703973927,-127.15996551513672,-11.94338607788086,0.01094118133187294
393401,0,22.426685993042046,-127.28199005126953,-11.943765640258789,0.010937442071735859
393402,1,22.330087805229198,-127.40399169921875,-11.944145202636719,0.010934238322079182
393403,0,22.23302567812387,-127.52598571777344,-11.944524765014648,0.010931606404483318
393404,1,22.1358254492891,-127.64794921875,-11.944904327392578,0.010929546318948269
393405,0,22.039222815652384,-127.76991271972656,-11.94528579711914,0.010928019881248474
393406,1,21.943903065659352,-127.891845703125,-11.945667266845703,0.010926799848675728
393407,0,21.850171824446626,-128.01376342773438,-11.946049690246582,0.010925846174359322
393408,1,21.757698075540727,-128.1356964111328,-11.946431159973145,0.010925235226750374
393409,0,21.667002759691663,-128.25759887695312,-11.946813583374023,0.010924777947366238
393410,1,21.578674161806045,-128.37948608398438,-11.947197914123535,0.010924548842012882
393411,0,21.492994202751326,-128.50137329101562,-11.947583198547363,0.010924357920885086
393412,1,21.409627510099302,-128.6232452392578,-11.947965621948242,0.010924892500042915
393413,0,21.32851925614106,-128.7450408935547,-11.94835090637207,0.010926494374871254
393414,1,21.249118617638562,-128.86680603027344,-11.948735237121582,0.010928859002888203
393415,0,21.17083372279241,-128.988525390625,-11.949119567871094,0.010931720025837421
393416,1,21.093452005429338,-129.11019897460938,-11.949503898620605,0.010934924706816673
393417,0,21.01695795972452,-129.23184204101562,-11.949888229370117,0.010938282124698162
393418,1,20.941443167643143,-129.3534393310547,-11.950274467468262,0.010941753163933754
393419,0,20.86659338838895,-129.4749755859375,-11.950658798217773,0.010945071466267109
393420,1,20.792402257718013,-129.5964813232422,-11.951043128967285,0.01094827614724636
393421,0,20.71876816947188,-129.7179412841797,-11.951428413391113,0.010951251722872257
393422,1,20.645585593599197,-129.83938598632812,-11.951812744140625,0.010953845456242561
393423,0,20.57263672737946,-129.9607696533203,-11.952198028564453,0.010956249199807644
393424,1,20.499774411378652,-130.0821075439453,-11.952580451965332,0.010958194732666016
393425,0,20.426818581299894,-130.20339965820312,-11.952963829040527,0.010959872975945473
393426,1,20.35360641864684,-130.3246612548828,-11.95334529876709,0.010961170308291912
393427,0,20.279995833309957,-130.4458770751953,-11.953728675842285,0.010962237603962421
393428,1,20.205904301136986,-130.5670623779297,-11.954110145568848,0.010963001288473606
393429,0,20.131214941881726,-130.68820190429688,-11.954490661621094,0.01096353493630886
393430,1,20.055917868432637,-130.80929565429688,-11.95487117767334,0.010963878594338894
393431,0,19.9799770472425,-130.9303436279297,-11.95525074005127,0.010963954962790012
393432,1,19.90345754343894,-131.05149841308594,-11.955631256103516,0.01095876656472683
393433,0,19.826934331073957,-131.17344665527344,-11.956011772155762,0.010929622687399387
393434,1,19.750346255553882,-131.29612731933594,-11.95639419555664,0.010883846320211887
393435,0,19.67350035198942,-131.41941833496094,-11.956778526306152,0.010829334147274494
393436,1,19.59630128571778,-131.5431671142578,-11.957161903381348,0.010772914625704288
393437,0,19.518667166794057,-131.66732788085938,-11.95754623413086,0.010719623416662216
393438,1,19.44046473590924,-131.7917938232422,-11.957930564880371,0.010672168806195259
393439,0,19.361610024709876,-131.91650390625,-11.958314895629883,0.01063318271189928
393440,1,19.282086577823332,-132.0414276123047,-11.958697319030762,0.010603504255414009
393441,0,19.20181817166779,-132.16651916503906,-11.95907974243164,0.01058286614716053
393442,1,19.120827214629596,-132.29176330566406,-11.959461212158203,0.01066526398062706
393443,0,19.039057918708064,-132.41712951660156,-11.959840774536133,0.010745487175881863
393444,1,18.956482905107755,-132.54258728027344,-11.960220336914062,0.010821781121194363
393445,0,18.87311954078319,-132.66815185546875,-11.96059799194336,0.010892733931541443
393446,1,18.78896147587903,-132.79379272460938,-11.960973739624023,0.010956973768770695
393447,0,18.704023802114246,-132.91952514648438,-11.961348533630371,0.011014461517333984
393448,1,18.618266550342444,-133.04530334472656,-11.96172046661377,0.011064128950238228
393449,0,18.531754841856838,-133.17117309570312,-11.962092399597168,0.011106356978416443
393450,1,18.444457388341,-133.29710388183594,-11.9624605178833,0.011140651069581509
393451,0,18.356380234204146,-133.423095703125,-11.962827682495117,0.011167888529598713
393452,1,18.267557386096875,-133.54916381835938,-11.963191986083984,0.011188258416950703
393453,0,18.177971977146168,-133.67527770996094,-11.963555335998535,0.011202258989214897
393454,1,18.08760244627969,-133.8014373779297,-11.963915824890137,0.011210880242288113
393455,0,17.996348433328002,-133.9276580810547,-11.964273452758789,0.011214771308004856
393456,1,17.904187479502614,-134.05392456054688,-11.964628219604492,0.011214847676455975
393457,0,17.81120051743025,-134.1802215576172,-11.964981079101562,0.011212024837732315
393458,1,17.71740280979369,-134.30653381347656,-11.965332984924316,0.011207180097699165
393459,0,17.623104730069674,-134.432861328125,-11.965680122375488,0.01120160985738039
393460,1,17.52925683221894,-134.55917358398438,-11.966023445129395,0.01119573600590229
393461,0,17.435825663142015,-134.6854705810547,-11.966365814208984,0.011189326643943787
393462,1,17.34280240092388,-134.81178283691406,-11.966705322265625,0.011183185502886772
393463,0,17.25016123120773,-134.93809509277344,-11.967039108276367,0.011176967062056065
393464,1,17.157903883786304,-135.06442260742188,-11.967371940612793,0.011170787736773491
393465,0,17.065948475280123,-135.19076538085938,-11.967700958251953,0.011164569295942783
393466,1,16.97430362871012,-135.31712341308594,-11.968026161193848,0.011158504523336887
393467,0,16.88292475263452,-135.44349670410156,-11.968348503112793,0.011152667924761772
393468,1,16.791918546474275,-135.5699005126953,-11.968667030334473,0.01114721316844225
393469,0,16.70137280470756,-135.69631958007812,-11.968981742858887,0.011141948401927948
393470,1,16.611203681344087,-135.82275390625,-11.969292640686035,0.011137447319924831
393471,0,16.521317206525897,-135.94923400878906,-11.969599723815918,0.011133670806884766
393472,1,16.431773102749986,-136.0757293701172,-11.969902992248535,0.011130427941679955
393473,0,16.34266504627642,-136.20223999023438,-11.970202445983887,0.01112787239253521
393474,1,16.254059851896486,-136.3287811279297,-11.970498085021973,0.011125926859676838
393475,0,16.16593044983348,-136.45535278320312,-11.970787048339844,0.01112455315887928
393476,1,16.078084129811973,-136.58192443847656,-11.971075057983398,0.011123446747660637
393477,0,15.990630912266322,-136.70852661132812,-11.971358299255371,0.011123142205178738
393478,1,15.903675887745118,-136.8351593017578,-11.971636772155762,0.011123333126306534
393479,0,15.817183070288282,-136.96180725097656,-11.97191047668457,0.011123981326818466
393480,1,15.730213251954634,-137.08847045898438,-11.97218132019043,0.011124858632683754
393481,0,15.6425523309601,-137.2151641845703,-11.972444534301758,0.011126003228127956
393482,1,15.554216792423965,-137.34185791015625,-11.972704887390137,0.01112733781337738
393483,0,15.465279680837321,-137.4685821533203,-11.9729585647583,0.011128826066851616
393484,1,15.375793432785441,-137.59532165527344,-11.973209381103516,0.011130047030746937
393485,0,15.285839929706228,-137.72207641601562,-11.973454475402832,0.011131648905575275
393486,1,15.195074760489186,-137.84886169433594,-11.973694801330566,0.011133212596178055
393487,0,15.103620743119563,-137.97564697265625,-11.973930358886719,0.01113470084965229
393488,1,15.012411553878811,-138.1024627685547,-11.974161148071289,0.011136149987578392
393489,0,14.922228342144592,-138.22927856445312,-11.974385261535645,0.01113748550415039
393490,1,14.83315637962309,-138.35610961914062,-11.974604606628418,0.011138705536723137
393491,0,14.745448766536509,-138.48297119140625,-11.97481918334961,0.01113950740545988
393492,1,14.660289055048517,-138.60984802246094,-11.975028038024902,0.011140499264001846
393493,0,14.578136101806082,-138.73672485351562,-11.975229263305664,0.011141452938318253
393494,1,14.498763877052113,-138.86361694335938,-11.975424766540527,0.011142215691506863
393495,0,14.4223481097484,-138.9905242919922,-11.975616455078125,0.01114259660243988
393496,1,14.349013742815306,-139.11746215820312,-11.97580337524414,0.01114313118159771
393497,0,14.278727165969014,-139.244384765625,-11.975980758666992,0.011143664829432964
393498,1,14.211613933086687,-139.371337890625,-11.976153373718262,0.011144084855914116
393499,0,14.148116243377798,-139.498291015625,-11.976323127746582,0.011144427582621574
393500,1,14.087390360658409,-139.62527465820312,-11.976485252380371,0.011144694872200489
393501,0,14.02857146253449,-139.75225830078125,-11.976638793945312,0.011145000346004963
393502,1,13.97064053856733,-139.87925720214844,-11.976789474487305,0.011145267635583878
393503,0,13.913125345255127,-140.00625610351562,-11.976932525634766,0.011145191267132759
393504,1,13.856138008109893,-140.13327026367188,-11.977067947387695,0.01114541944116354
393505,0,13.79934262316795,-140.2602996826172,-11.97719669342041,0.011145686730742455
393506,1,13.742518899221254,-140.3873291015625,-11.977323532104492,0.01114587765187025
393507,0,13.685514418808028,-140.51438903808594,-11.977442741394043,0.011146106757223606
393508,1,13.62822504057541,-140.6414337158203,-11.977553367614746,0.011146373115479946
393509,0,13.570589689481803,-140.7685089111328,-11.97765827178955,0.011146334931254387
393510,1,13.512523042495857,-140.89556884765625,-11.977758407592773,0.011146602220833302
393511,0,13.454038169073726,-141.0226593017578,-11.977850914001465,0.011146869510412216
393512,1,13.394998864335296,-141.14974975585938,-11.977933883666992,0.01114721316844225
393513,0,13.33542954410149,-141.27684020996094,-11.978014945983887,0.01114747952669859
393514,1,13.275258436036237,-141.4039306640625,-11.978086471557617,0.011147746816277504
393515,0,13.214468214871946,-141.53103637695312,-11.978150367736816,0.011148014105856419
393516,1,13.152969003578526,-141.6581573486328,-11.978206634521484,0.011148280464112759
393517,0,13.090727431495788,-141.7852783203125,-11.978260040283203,0.011148547753691673
393518,1,13.027830524953702,-141.91241455078125,-11.978303909301758,0.011148891411721706
393519,0,12.964150266569893,-142.03953552246094,-11.978341102600098,0.011149157769978046
393520,1,12.899728845197322,-142.1666717529297,-11.978371620178223,0.011149425059556961
